record_id,msisdn,event_time,event_type,charge_amount_inr,success
c4ba98f27060,919701514309,2024-01-02,VAS_Activation,999,True
6916e545bce4,918521192988,2024-01-01,Recharge,19,True
4f6a6b42b6a4,917404030946,2024-01-02,VAS_Activation,19,True
bb7b05059101,917737850164,2024-01-06,Recharge,99,True
98393e448cee,919776714710,2024-01-03,VAS_Activation,999,True
0843033f4f05,917583214485,2024-01-03,VAS_Activation,499,True
2c026d9da28c,919235456437,2024-01-07,Booster_Pack,499,True
73d25ac4aa5e,919280972840,2024-01-03,Booster_Pack,499,True
0bc4dbb6ee70,917760882421,2024-01-04,Booster_Pack,999,True
117cd01c0325,917835252500,2024-01-04,Booster_Pack,19,True
006658fe9aca,919311409086,2024-01-05,Recharge,499,True
697c3aaeab2d,919260769550,2024-01-05,Recharge,29,True
e69724296ef6,918584434667,2024-01-02,VAS_Activation,29,True
dd59bdd872da,918047531731,2024-01-08,VAS_Activation,499,True
c070d56a7cc9,917425331394,2024-01-04,VAS_Activation,499,True
0a97d98debe5,919908566364,2024-01-05,VAS_Activation,499,True
c10d81ecbb85,917836606064,2024-01-05,Booster_Pack,99,True
897e9811ea58,917031964059,2024-01-08,Booster_Pack,499,True
c3556c5a90de,917505935717,2024-01-05,VAS_Activation,29,True
b97f038ece59,918846587895,2024-01-04,VAS_Activation,499,True
3db65f7d9596,918803385552,2024-01-03,VAS_Activation,99,True
d9b8fe2fcb5a,917445053074,2024-01-03,Recharge,999,True
a58a54ee90fe,919980863247,2024-01-05,Booster_Pack,999,True
3c67d996ff51,918966287183,2024-01-06,VAS_Activation,19,True
ae90fccdc662,919866553480,2024-01-04,Booster_Pack,29,True
6ee06f7add67,917533200272,2024-01-03,Booster_Pack,29,True
8f9726ab055e,918334119242,2024-01-05,Booster_Pack,999,True
7a2fbb246ad0,919536695961,2024-01-08,VAS_Activation,99,True
4c149c44543d,917940878471,2024-01-03,Recharge,99,True
a5cc0012f6e2,919031216425,2024-01-08,VAS_Activation,999,True
3b321f419d8e,918013997177,2024-01-01,Recharge,499,True
25ebf3822fb0,919545550147,2024-01-06,Booster_Pack,999,True
7dd8b34e3202,917394661043,2024-01-01,Booster_Pack,499,True
05b9c38d5f4d,919365841073,2024-01-02,VAS_Activation,999,True
aaa0748cb294,918868491530,2024-01-02,Booster_Pack,999,True
7ed265ea5049,919723446651,2024-01-08,Booster_Pack,29,True
4180b06fda25,917505935717,2024-01-04,VAS_Activation,499,True
98aef082d2c7,919038869391,2024-01-06,Booster_Pack,19,True
ee624eefeef2,917115024510,2024-01-05,Booster_Pack,19,True
abc8245ca33a,919163978284,2024-01-08,Booster_Pack,99,True
d0e8bead3675,917776242980,2024-01-02,VAS_Activation,19,True
e1df046332df,917532374064,2024-01-06,Recharge,999,True
b33480198d48,919898207774,2024-01-08,Recharge,499,True
68854c9b8981,919469186366,2024-01-03,VAS_Activation,499,True
47d9e3b21e59,918575273523,2024-01-05,Recharge,29,True
8f7928629078,918418452308,2024-01-01,Recharge,999,True
75cb1720b4d0,919033374181,2024-01-03,VAS_Activation,999,True
58f307bea5f5,918238554082,2024-01-01,Recharge,999,True
42884dd7b717,919421265815,2024-01-03,Booster_Pack,999,True
7cdbc3358d6f,919677634794,2024-01-04,VAS_Activation,499,True
40c559577da7,917867558619,2024-01-01,VAS_Activation,499,True
e78819c152c5,917558101436,2024-01-06,Recharge,499,True
2283e6a25ae4,917059724352,2024-01-01,Booster_Pack,999,True
5661ed73835e,917743723033,2024-01-07,Booster_Pack,99,True
bc6603b8203a,917512863636,2024-01-02,Booster_Pack,99,True
f4845dbbc09c,919736157339,2024-01-01,Recharge,499,True
6338a6ce0339,917389881468,2024-01-07,Booster_Pack,999,True
7e3ce5faae8f,919368825097,2024-01-01,Booster_Pack,29,True
0c8b7cb9ac03,918954335202,2024-01-08,Recharge,99,True
971e28542824,918202355570,2024-01-04,VAS_Activation,29,True
310243a6fcf2,919478920868,2024-01-08,Recharge,99,True
d5b2182a0e74,919881725512,2024-01-06,VAS_Activation,19,True
bd85d4046660,919543209395,2024-01-05,Recharge,99,True
de7c7f0e4233,918551877279,2024-01-04,VAS_Activation,99,True
cad1715ae68a,918545316325,2024-01-07,Recharge,29,True
edb50db980e5,918259159533,2024-01-04,Booster_Pack,999,True
1d9753a92d9e,918854084764,2024-01-03,Recharge,99,True
acc59ab9f716,918628625246,2024-01-03,VAS_Activation,99,True
02e457de1ef5,919569800825,2024-01-01,VAS_Activation,19,True
63f1f5acb722,917801202739,2024-01-04,VAS_Activation,99,True
ee066a49b6f9,918221014714,2024-01-03,Recharge,499,True
033bfbfc0210,919531193912,2024-01-01,VAS_Activation,29,True
f106eaa0ae08,917647634319,2024-01-02,Booster_Pack,19,True
8d8aa3e2d473,918085847831,2024-01-01,Booster_Pack,19,True
6df00f20bc21,918288541564,2024-01-05,VAS_Activation,99,True
3d461084868d,917195534517,2024-01-05,Recharge,29,True
906a05841d55,917590748519,2024-01-03,Booster_Pack,999,True
24044bc3510e,917299586281,2024-01-02,Recharge,99,True
4b058ff576ee,918585380478,2024-01-08,Recharge,499,True
f9e2513d4b21,917706050677,2024-01-03,Recharge,499,True
2e69eaf4aec5,917649897637,2024-01-02,VAS_Activation,499,True
db029f8d6c60,918453927625,2024-01-08,Recharge,19,True
96f71848a092,919255271892,2024-01-02,VAS_Activation,99,True
3871907bdebc,917144932862,2024-01-07,Recharge,999,True
bd83d0a1a806,919159451418,2024-01-01,VAS_Activation,999,True
cb65d2ec5e57,917432761423,2024-01-03,Recharge,99,True
0fa4f356dfb9,917706900158,2024-01-02,Booster_Pack,999,True
bbf7dfbd29ff,919608910493,2024-01-06,VAS_Activation,19,True
e778f32460fd,919786336523,2024-01-04,VAS_Activation,19,True
31269705c497,918245683068,2024-01-05,Booster_Pack,999,True
dd0a05af6171,919768550502,2024-01-03,Booster_Pack,99,True
ee24d33b51f9,919783820340,2024-01-02,VAS_Activation,99,True
cf1762086e0b,919147011385,2024-01-04,Booster_Pack,19,True
ee7c16715ed8,918522291872,2024-01-06,Recharge,99,True
07aea18cb57a,917622142917,2024-01-02,Booster_Pack,19,True
8a4ad119300a,918366094692,2024-01-05,Booster_Pack,999,True
12137cc3abb0,918601128715,2024-01-06,VAS_Activation,29,True
398255622e04,917870560203,2024-01-08,Recharge,999,True
ad387d970df3,918139485573,2024-01-02,VAS_Activation,499,True
14ce7100400d,919950421197,2024-01-06,VAS_Activation,499,True
52da35109b55,917407325128,2024-01-03,Booster_Pack,19,True
48cc6b58b607,919791677012,2024-01-04,Recharge,499,True
6ab86d09072a,918848949432,2024-01-01,Recharge,19,True
496e1e5679a4,919852877548,2024-01-03,Booster_Pack,499,True
6c54b11e833c,919607604343,2024-01-04,Recharge,19,True
f9fd0af92f4c,918820177947,2024-01-04,VAS_Activation,99,True
570ca2590a9d,917104402930,2024-01-03,Recharge,99,True
3da94b00bb13,917253332835,2024-01-06,Recharge,499,True
3bd4f3f69115,918913289330,2024-01-05,VAS_Activation,19,True
d898625a34bb,919792301837,2024-01-05,Recharge,99,True
95b4b2830595,918870134460,2024-01-01,Recharge,19,True
f060c3c7947b,918600231532,2024-01-01,VAS_Activation,499,True
3a8ce9da8a63,918278325880,2024-01-05,Booster_Pack,99,True
288744e0d9fd,919648212103,2024-01-07,Booster_Pack,499,True
1abe928f031f,918486945651,2024-01-02,Recharge,499,True
2c151c4c64f8,917931227183,2024-01-02,VAS_Activation,19,True
b7a0d928c176,918128041415,2024-01-05,VAS_Activation,19,True
2cf904f40242,918420874164,2024-01-06,Booster_Pack,999,True
a9ec2a3a1017,919335338428,2024-01-01,Booster_Pack,999,True
6b90286d64db,918905957950,2024-01-05,Booster_Pack,999,True
2d4cd1978eb8,919254127638,2024-01-05,Booster_Pack,29,True
3a508537676f,918333952946,2024-01-01,Booster_Pack,99,True
b288d85f3be4,917265226325,2024-01-02,Recharge,499,True
a4546f8767db,919604041575,2024-01-05,VAS_Activation,499,True
34805e381968,918491838799,2024-01-03,Recharge,19,True
2e454262ae57,917390972112,2024-01-02,Booster_Pack,499,True
d320a824590c,919952746597,2024-01-03,VAS_Activation,499,True
f46d8df46a74,918641682912,2024-01-08,Recharge,99,True
caa21cf8002f,917675117886,2024-01-05,VAS_Activation,19,True
fb30450f1e17,919367376348,2024-01-01,Recharge,19,True
77759fcb5460,918794531528,2024-01-04,Booster_Pack,499,True
f816ff1f67a3,917588567499,2024-01-07,Recharge,499,True
47fd86559b50,918345683862,2024-01-02,Recharge,999,True
b0bb44c39ba4,919171559668,2024-01-06,VAS_Activation,29,True
3b30cf904eeb,917700960559,2024-01-02,VAS_Activation,19,True
79c02e697b41,917915053689,2024-01-08,Booster_Pack,19,True
0a03a9fc1c3b,917944556784,2024-01-04,Booster_Pack,19,True
23821d9581b0,917291739284,2024-01-06,VAS_Activation,29,True
05d40029be35,917310698413,2024-01-01,Booster_Pack,29,True
27f8e33e6619,917678494105,2024-01-01,Booster_Pack,499,True
26f7511d016e,919599315167,2024-01-07,Recharge,29,True
d8d306b9e280,918060495398,2024-01-01,VAS_Activation,999,True
21aba34f40d4,918625561402,2024-01-07,Recharge,29,True
4189857bc0e2,918070466266,2024-01-07,Recharge,99,True
e2da5fe773ec,918225089475,2024-01-02,VAS_Activation,499,True
ee03492481b5,918851118554,2024-01-08,Recharge,19,True
f4027d5594f5,917835212910,2024-01-02,VAS_Activation,99,True
10fe122242ef,917990202162,2024-01-08,Recharge,99,True
e1af2544d3ae,919931254206,2024-01-01,Booster_Pack,99,True
323a9e84f398,919030251947,2024-01-04,Booster_Pack,999,True
8a239f700a85,918937523369,2024-01-06,Booster_Pack,499,True
337055448020,917181931809,2024-01-07,VAS_Activation,499,True
b4c40a105e05,919372027121,2024-01-01,Recharge,99,True
ed0baf3d4802,918829988152,2024-01-04,Recharge,499,True
63b91166c6be,918372800405,2024-01-03,VAS_Activation,999,True
f8204b7ecfe7,917823146058,2024-01-01,Recharge,99,True
cc1fce560589,919721231309,2024-01-02,Booster_Pack,29,True
352a9ce16498,918694396635,2024-01-08,Recharge,999,True
09d2e35fcbe1,918177528268,2024-01-06,Recharge,29,True
5b6dadc8bd19,919607781233,2024-01-02,Recharge,99,True
0ddee1e1e181,917043961286,2024-01-05,Recharge,499,True
aa4bd71ae799,919125769767,2024-01-05,Booster_Pack,999,True
b09dbadd3357,919797411194,2024-01-02,Recharge,999,True
104255056c4a,919256941200,2024-01-08,Booster_Pack,29,True
db5c13a10a3a,917305154574,2024-01-03,VAS_Activation,19,True
8a1994188553,917227614406,2024-01-07,Booster_Pack,99,True
996ff9b4db74,917069184934,2024-01-01,Recharge,999,True
c2a4a8fb9051,919014291647,2024-01-06,Booster_Pack,999,True
9f0f8fabc007,918194535626,2024-01-03,Booster_Pack,499,True
b6300343c8f5,919956564042,2024-01-03,Booster_Pack,499,True
a8607271ef5b,919740368559,2024-01-08,Recharge,999,True
6ec150a69aa3,917064160704,2024-01-03,VAS_Activation,999,True
75c66b1e177b,917861129090,2024-01-05,Recharge,999,True
5a6d02186eaa,919976694139,2024-01-03,Booster_Pack,19,True
0bee84046b7c,918205948195,2024-01-01,Booster_Pack,29,True
6c465c0684ec,917128930323,2024-01-07,VAS_Activation,499,True
8c4b27c60ea2,919303267083,2024-01-02,Booster_Pack,499,True
a54498464076,917673887509,2024-01-01,Booster_Pack,19,True
b74f1e8903c9,917581674336,2024-01-06,Recharge,99,True
5236e67a290a,918260676518,2024-01-08,Booster_Pack,999,True
6c1ff423d858,919398474678,2024-01-01,VAS_Activation,499,True
0db6155e6874,919609722716,2024-01-02,VAS_Activation,29,True
980c34f91f46,919066858895,2024-01-03,Recharge,19,True
b239ab40609e,917279447388,2024-01-06,VAS_Activation,99,True
b0a2c56855d1,918243178205,2024-01-07,Recharge,499,True
5b2d755fa5c5,918297749106,2024-01-08,Recharge,499,True
f63005ca0579,917235946123,2024-01-07,VAS_Activation,29,True
76ec6220d447,918389519219,2024-01-03,VAS_Activation,999,True
53afec00b8fc,918729367957,2024-01-02,Recharge,499,True
edb5c503b355,919656534497,2024-01-01,Booster_Pack,999,True
9da07174e68a,918117708265,2024-01-07,Recharge,999,True
d33e8433ee00,917948594823,2024-01-05,Booster_Pack,999,True
e680537824c9,917279447388,2024-01-02,VAS_Activation,19,True
5c3f10f10d8a,918871523307,2024-01-07,Recharge,19,True
939b6af5298f,919815085391,2024-01-01,Recharge,19,True
353940e22eda,918137425223,2024-01-02,VAS_Activation,999,True
4048215c04d3,919911258749,2024-01-04,Recharge,29,True
f3238d2c7ccf,918899195308,2024-01-04,Booster_Pack,29,True
0d7a7a6c6c35,917984489278,2024-01-04,Booster_Pack,19,True
8f8395adde82,917751822193,2024-01-03,VAS_Activation,999,True
632739f547f0,918906688576,2024-01-07,Recharge,999,True
8bf396d82a4d,917097494170,2024-01-08,Booster_Pack,99,True
32c52471e41f,918057639215,2024-01-06,Recharge,19,True
8487d8b602da,917224396338,2024-01-01,Recharge,99,True
9f33e573cb83,918084847172,2024-01-07,Recharge,499,True
ec1ed99900c3,919128161308,2024-01-01,VAS_Activation,499,True
86f225f33864,918712901613,2024-01-02,Recharge,29,True
72dcf806a932,918178413666,2024-01-06,VAS_Activation,999,True
304dc6d1b657,918397673616,2024-01-07,Booster_Pack,999,True
e63694f523ae,917217568244,2024-01-06,VAS_Activation,19,True
d3770db0b2d4,919333507812,2024-01-07,VAS_Activation,29,True
328612e03413,918861598692,2024-01-02,Recharge,499,True
18bc0ecca37f,919127599892,2024-01-03,Recharge,19,True
9140be921d00,919850398463,2024-01-07,Booster_Pack,29,True
e4e74a94866c,919220611092,2024-01-08,Recharge,19,True
9be97cd7fde0,917591986695,2024-01-01,Recharge,499,True
4b2021646918,917598694098,2024-01-02,Recharge,499,True
ec6b017307c0,918640147237,2024-01-06,VAS_Activation,999,True
753293ea3ee7,918751754677,2024-01-05,Recharge,29,True
d2f0c7e4c45d,919497364924,2024-01-01,VAS_Activation,99,True
543571f70547,919935389570,2024-01-08,Booster_Pack,99,True
d087d114305f,919706397373,2024-01-07,Booster_Pack,29,True
82c64a79f8ef,919726797912,2024-01-05,Recharge,99,True
3f216eabd953,919058849624,2024-01-06,Recharge,29,True
85898c0b9d61,919415523647,2024-01-05,Recharge,29,True
c30cda804890,917447909965,2024-01-01,Booster_Pack,99,True
416071f3b181,919476054632,2024-01-03,VAS_Activation,499,True
71ac1ae05440,919710262999,2024-01-03,Booster_Pack,19,True
54dc433d43ef,918897173133,2024-01-07,Recharge,499,True
6f0a4e68be33,918955375724,2024-01-07,VAS_Activation,999,True
1cd7c7f28cb9,919330763034,2024-01-01,Booster_Pack,19,True
0eee5cbd4ea6,919055930985,2024-01-08,VAS_Activation,99,True
efeeb115c500,917143478188,2024-01-04,VAS_Activation,29,True
7a0e72509505,918031047850,2024-01-04,VAS_Activation,999,True
ffacbdc23898,919235456437,2024-01-02,Recharge,99,True
bce51051ef04,919898207774,2024-01-06,Booster_Pack,499,True
8a1bdd92dd07,918723178905,2024-01-04,VAS_Activation,99,True
cb2bf06bf77d,919445440683,2024-01-02,VAS_Activation,29,True
5fd163937ad3,918530580548,2024-01-01,Booster_Pack,19,True
e42c0253055e,919969264901,2024-01-02,Booster_Pack,99,True
b42caab2a9e9,917109168882,2024-01-03,VAS_Activation,29,True
d04b0d08663a,919172878195,2024-01-02,Recharge,999,True
b9aafc8989cd,919741075777,2024-01-07,Recharge,999,True
f78973d8bea9,917465588856,2024-01-01,Recharge,99,True
d83d7dd9bc48,917990101027,2024-01-07,Booster_Pack,499,True
e84838880743,917660668585,2024-01-03,VAS_Activation,99,True
0eea15c83126,919483006800,2024-01-01,Booster_Pack,499,True
7321e573de92,917880135112,2024-01-01,Recharge,19,True
9a20af7cc2e8,919485922562,2024-01-06,Booster_Pack,29,True
a4ab6419e624,919412755681,2024-01-08,Booster_Pack,499,True
2535422eba17,919281402874,2024-01-02,VAS_Activation,999,True
6e23de4bc6ea,917828862782,2024-01-07,VAS_Activation,29,True
d2400c1ca261,918317942032,2024-01-05,Recharge,29,True
3c1659d872b8,917669837599,2024-01-02,Booster_Pack,19,True
ff24f5d704b1,917402613234,2024-01-06,VAS_Activation,19,True
aee573604146,917078861490,2024-01-05,VAS_Activation,29,True
9490b176e088,917185354069,2024-01-06,VAS_Activation,499,True
7a5f8df53667,919595581713,2024-01-03,VAS_Activation,19,True
57897410362e,918649109989,2024-01-03,Booster_Pack,19,True
b3ed6bd80ff5,917619338367,2024-01-08,Booster_Pack,999,True
0994dfdb875f,918809491580,2024-01-02,VAS_Activation,99,True
8911ae18cce4,918497574340,2024-01-05,Booster_Pack,499,True
ee00a90d5e19,918978045548,2024-01-05,Booster_Pack,499,True
9f98b7c431f1,919076054591,2024-01-05,Recharge,29,True
cfffcd3ed0d3,918714607482,2024-01-05,VAS_Activation,499,True
6a6d56dab635,919988156877,2024-01-05,VAS_Activation,99,True
29ea964dfa56,918703779820,2024-01-07,VAS_Activation,29,True
bfb96cdc5286,918532529432,2024-01-07,Booster_Pack,499,True
6c8bcb4bf7d0,917837548025,2024-01-05,Booster_Pack,19,True
73280c41a838,917056599406,2024-01-08,VAS_Activation,499,True
c34a7d8864b8,917258943049,2024-01-06,Recharge,999,True
23134b250300,917241058344,2024-01-08,VAS_Activation,499,True
d90868c01100,918856372069,2024-01-04,Booster_Pack,499,True
49a92a852cab,919624544512,2024-01-06,Recharge,99,True
c41351457144,918611174284,2024-01-07,VAS_Activation,499,True
65dca57b96a8,918890222832,2024-01-05,VAS_Activation,29,True
8e524366842a,918072991499,2024-01-04,Booster_Pack,499,True
9b3b44a74a48,919563806233,2024-01-06,Recharge,499,True
be50ba84f965,919852877548,2024-01-08,Booster_Pack,99,True
393f5bf8934d,919458944620,2024-01-03,VAS_Activation,29,True
f11c96b16046,918414050248,2024-01-06,Recharge,19,True
b664ae4703a9,918181680383,2024-01-05,Recharge,99,True
28738255ef30,917761838965,2024-01-03,Recharge,19,True
459f23bd84cf,919223346769,2024-01-08,VAS_Activation,999,True
25f941f714c8,919056532834,2024-01-06,Booster_Pack,29,True
7a248c4a7746,917447923123,2024-01-03,VAS_Activation,499,True
72fe7473409b,917572821035,2024-01-07,Booster_Pack,99,True
91061c715589,918340619767,2024-01-07,Recharge,499,True
5d84ae0d7cb0,918107137691,2024-01-06,VAS_Activation,19,True
4fd4626eecfe,918490429874,2024-01-04,Recharge,999,True
cdfc7bd47290,918481016674,2024-01-01,VAS_Activation,99,True
7a98f8fc9140,918946152061,2024-01-08,Recharge,29,True
0f9e0e758735,917760470962,2024-01-05,VAS_Activation,999,True
4e29592bb7c0,918324011159,2024-01-05,Booster_Pack,19,True
4f5772a77725,918821422587,2024-01-05,Recharge,499,True
ea128ec36862,918921217258,2024-01-08,Booster_Pack,19,True
31a5bce73c7f,919361209872,2024-01-01,VAS_Activation,999,True
4591bbfdeb2a,919274001149,2024-01-02,Booster_Pack,99,True
328b5a511aa4,918177900773,2024-01-07,VAS_Activation,99,True
448d8914d27d,918960935183,2024-01-04,VAS_Activation,29,True
427f2d056596,919782392203,2024-01-06,Booster_Pack,99,True
1bb73e9cab7e,918317942032,2024-01-01,VAS_Activation,19,True
5d8318004f17,918719141200,2024-01-05,Recharge,29,True
47b1f0fd41ec,918414809199,2024-01-03,Recharge,999,True
01253545fa90,918455111526,2024-01-03,Booster_Pack,499,True
2893c78906eb,917834512673,2024-01-02,VAS_Activation,29,True
b2f3f3f5999f,917780982053,2024-01-05,VAS_Activation,499,True
b89e997b589f,917711444641,2024-01-06,Booster_Pack,999,True
e21fef84d171,917605515645,2024-01-01,VAS_Activation,29,True
bc553a31d838,919244451699,2024-01-02,VAS_Activation,29,True
a7ecbcf364a6,917583214485,2024-01-04,Recharge,499,True
a19c1187f25d,918625998532,2024-01-02,Booster_Pack,99,True
0b5a414db19e,917129669437,2024-01-01,Booster_Pack,99,True
5eda028f4613,918174653220,2024-01-01,VAS_Activation,999,True
781776ab23ef,918114471031,2024-01-02,Recharge,499,True
81c7e821b997,918811381494,2024-01-05,Recharge,19,True
7ef0f480b483,918887445704,2024-01-08,Recharge,499,True
ec290f0eb42e,918565193407,2024-01-05,VAS_Activation,99,True
5e094b0698f9,919970613657,2024-01-07,VAS_Activation,19,True
3839ce271248,918545866355,2024-01-01,Booster_Pack,99,True
526e8cf0e347,919669848814,2024-01-06,Booster_Pack,19,True
f1205741973b,917658232932,2024-01-04,VAS_Activation,499,True
117fe5bc0c64,919506500303,2024-01-03,Recharge,19,True
69df338d0531,917844591964,2024-01-01,VAS_Activation,19,True
651625058d44,918595857797,2024-01-07,Recharge,19,True
a3796367b2df,919738929414,2024-01-02,VAS_Activation,999,True
545aa2371a36,917456721590,2024-01-08,Booster_Pack,29,True
b16e5a550004,919479617731,2024-01-07,VAS_Activation,29,True
19ae31c8af58,918274030745,2024-01-08,Recharge,99,True
c7bb955e59f2,919260161934,2024-01-07,Recharge,99,True
bf36fec33383,918773754699,2024-01-06,Booster_Pack,999,True
098a4d21cdb7,918286070050,2024-01-08,VAS_Activation,99,True
792bfa330e79,917356108108,2024-01-04,Booster_Pack,99,True
ab5caa90acdd,917780982053,2024-01-04,Booster_Pack,499,True
c2ce4a2dd086,917973646420,2024-01-05,VAS_Activation,99,True
5e909dc4e6ea,917989355386,2024-01-04,VAS_Activation,499,True
30db8cbafdda,918498005327,2024-01-06,Recharge,99,True
6ee231ccd4c2,919751617332,2024-01-04,Recharge,99,True
2ccf0624a5d4,919375059893,2024-01-06,Booster_Pack,19,True
98cfd6c34106,918603638132,2024-01-08,Recharge,499,True
5867d932f537,917764704261,2024-01-07,VAS_Activation,499,True
8f9b4bf7b4bd,917675930778,2024-01-05,VAS_Activation,499,True
d5e1feaec5cc,918986780861,2024-01-06,Recharge,19,True
