msisdn,imsi,plan_name,monthly_quota_gb,default_5qi,is_premium,device_type,priority_arp,roaming_allowed
918679493592,4048158010564,Pay_As_You_Go,30,9,False,iPhone 15,5,False
919563806233,4046363096921,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918576437336,4046308850042,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918893572503,4048273172984,Basic_4G,30,9,False,OnePlus 11,5,False
918424128932,4047066000874,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919159451418,4045964036033,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918074417720,4049043923691,Gold_Family,100,5,True,Samsung S24,1,True
917922125020,4043989347367,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919909178885,4042250378328,Gold_Family,100,5,True,Samsung S24,1,True
917414885799,4047814694094,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917934476664,4044248697249,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917217725067,4044360473298,Basic_4G,30,9,False,OnePlus 11,5,True
918120541833,4041203125032,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919967847431,4046079898291,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919743090601,4044120798848,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919234363665,4041582812127,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918409631494,4049753488166,Basic_4G,30,9,False,OnePlus 11,5,True
917751271685,4049777680359,Gold_Family,100,5,True,OnePlus 11,1,True
918977853291,4049110753557,Basic_4G,30,9,False,OnePlus 11,5,False
918346514461,4047180703124,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919361082193,4042263377973,Pay_As_You_Go,30,9,False,Samsung S24,5,True
919998161998,4046393922236,Gold_Family,100,5,True,OnePlus 11,1,True
918180144170,4048190029049,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917162727891,4047523051622,Gold_Family,100,5,True,OnePlus 11,1,False
919599315167,4049791156612,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919134734366,4046142343246,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919855322459,4041593749496,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919556904211,4044645689079,Gold_Family,100,5,True,iPhone 15,1,False
917721404330,4045599560403,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919476778952,4048852780676,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918641682912,4049364847709,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918221924230,4044630887664,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918834468613,4042174585632,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917328065275,4048199572813,Gold_Family,100,5,True,OnePlus 11,1,False
918942897812,4045641855064,Gold_Family,100,5,True,iPhone 15,1,True
919562101456,4047173183851,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919650463766,4047053303129,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918476944218,4041809263091,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919479449665,4046127121817,Gold_Family,100,5,True,Samsung S24,1,True
918712450981,4047432676221,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917339648751,4043396542633,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
919496327882,4045628114599,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919896035727,4044267498815,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918285196076,4046820287114,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917056599406,4049288803427,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918555021367,4042123559507,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917673887509,4048552679512,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917644716246,4044606070265,Basic_4G,30,9,False,Samsung S24,5,True
917281026271,4045333963276,Gold_Family,100,5,True,Samsung S24,1,False
919547116676,4042461956848,Gold_Family,100,5,True,iPhone 15,1,False
917330418810,4044503117269,Super_Streamer_5G,100,5,True,Samsung S24,1,False
918162414673,4041922014960,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918072991499,4045035618973,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918846587895,4042658375347,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917709798595,4045021555035,Gold_Family,100,5,True,iPhone 15,1,False
917229179018,4048373786292,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917467076151,4049457649982,Basic_4G,30,9,False,iPhone 15,5,False
919686712586,4042227947966,Basic_4G,30,9,False,iPhone 15,5,True
917258943049,4042152168471,Pay_As_You_Go,30,9,False,iPhone 15,5,False
917092348198,4048884090716,Basic_4G,30,9,False,OnePlus 11,5,True
919338559860,4047413248119,Basic_4G,30,9,False,iPhone 15,5,False
918625561402,4042836506584,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917303554613,4041582773939,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918334787245,4046458479715,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919313257952,4041110943251,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918394558252,4048684376937,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918223793242,4049811216290,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919516025423,4045721266377,Gold_Family,100,5,True,OnePlus 11,1,False
918217504011,4046687142048,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919614640835,4048683091434,Gold_Family,100,5,True,OnePlus 11,1,True
918207393727,4048665726974,Basic_4G,30,9,False,OnePlus 11,5,True
917509458017,4048833894859,Gold_Family,100,5,True,Samsung S24,1,False
917244817574,4046586719705,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919593711737,4049011184097,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
918495032271,4044069712625,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918940367177,4049535486513,Super_Streamer_5G,100,5,True,iPhone 15,1,True
917363627335,4049324187082,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917420557074,4046844234425,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919494278325,4043282861592,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918986780861,4044215813625,Basic_4G,30,9,False,iPhone 15,5,True
919155703722,4046971933257,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917736747516,4047314855589,Basic_4G,30,9,False,OnePlus 11,5,True
919178968833,4042459958347,Gold_Family,100,5,True,Samsung S24,1,False
917143848204,4044886746216,Gold_Family,100,5,True,OnePlus 11,1,True
917944150673,4046129878134,Basic_4G,30,9,False,iPhone 15,5,False
919984726215,4047609968388,Basic_4G,30,9,False,iPhone 15,5,True
919448871037,4044700491020,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917118736799,4047978983638,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919105074196,4044371462192,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918900794440,4047075048196,Gold_Family,100,5,True,OnePlus 11,1,True
917587018099,4043882492212,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919470557895,4048003996059,Gold_Family,100,5,True,iPhone 15,1,True
917751850399,4043837618950,Gold_Family,100,5,True,iPhone 15,1,True
917688890891,4046379842993,Basic_4G,30,9,False,iPhone 15,5,False
917619338367,4041794874918,Basic_4G,30,9,False,Samsung S24,5,True
917389484511,4043336658637,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917363087421,4045366786950,Gold_Family,100,5,True,Samsung S24,1,False
917799321923,4043202400117,Basic_4G,30,9,False,OnePlus 11,5,False
917103825014,4041383193258,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918162735595,4043235938988,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918528328709,4044827317436,Basic_4G,30,9,False,iPhone 15,5,False
919699714312,4044622435368,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918139362970,4045215067826,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918706180708,4041134807880,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919562125724,4042499845607,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919014291647,4049625450724,Basic_4G,30,9,False,Samsung S24,5,False
919565306620,4042051188992,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918180630219,4043399540747,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919289980233,4042264624515,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919957351665,4048633477020,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917376988604,4047540085256,Gold_Family,100,5,True,iPhone 15,1,True
919101476272,4045715205393,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917108764452,4048916115729,Basic_4G,30,9,False,iPhone 15,5,False
919591738678,4047275719360,Gold_Family,100,5,True,iPhone 15,1,True
918049893084,4042554193802,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919850398463,4048869865724,Super_Streamer_5G,100,5,True,iPhone 15,1,False
919408567921,4041074912751,Gold_Family,100,5,True,iPhone 15,1,True
917038856114,4046803789863,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918798181903,4046714017892,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917745289005,4049908088563,Gold_Family,100,5,True,iPhone 15,1,False
917194256197,4047279312928,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
917622142917,4041341695407,Basic_4G,30,9,False,iPhone 15,5,True
919986081076,4041350911480,Pay_As_You_Go,30,9,False,iPhone 15,5,True
918365906181,4049605136820,Gold_Family,100,5,True,OnePlus 11,1,True
917062404924,4041370658028,Basic_4G,30,9,False,iPhone 15,5,True
919826858793,4043953769117,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919526440826,4044568497224,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
918972605398,4046053931393,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917201743191,4043276050091,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917682630670,4046541637803,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919780910352,4045518850395,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919908566364,4049116780568,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917633581447,4045589121768,Gold_Family,100,5,True,Samsung S24,1,False
919752069335,4046089783146,Basic_4G,30,9,False,iPhone 15,5,True
917001883799,4046630887261,Basic_4G,30,9,False,Samsung S24,5,False
918359218264,4044057961385,Basic_4G,30,9,False,OnePlus 11,5,True
917662625406,4043308249709,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919826682142,4041044515820,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918532763357,4042064354393,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918590616637,4047699056089,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919109463341,4046435764710,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917417859733,4049105534652,Basic_4G,30,9,False,OnePlus 11,5,False
918856372069,4041060345354,Gold_Family,100,5,True,Samsung S24,1,True
918624048385,4049882050976,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919028726515,4047195864326,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918729367957,4049917583979,Super_Streamer_5G,100,5,True,Samsung S24,1,False
919879557876,4047745845828,Basic_4G,30,9,False,OnePlus 11,5,False
917877214399,4044876750917,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
918988467868,4042121982033,Gold_Family,100,5,True,Samsung S24,1,False
919648959864,4049707395913,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
917069184934,4045574405882,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
918949727583,4045537898768,Super_Streamer_5G,100,5,True,iPhone 15,1,False
918316202534,4045472832671,Basic_4G,30,9,False,Samsung S24,5,True
919044406796,4044149582984,Gold_Family,100,5,True,iPhone 15,1,True
917758873623,4042148924810,Gold_Family,100,5,True,OnePlus 11,1,True
917837548025,4049579748769,Gold_Family,100,5,True,Samsung S24,1,True
919265972158,4047407857906,Basic_4G,30,9,False,OnePlus 11,5,False
917178433350,4042033285049,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917747274176,4041995780550,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919719248677,4048203608733,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917100821180,4045776726811,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918731703428,4047669993958,Basic_4G,30,9,False,OnePlus 11,5,False
917466378390,4042402748691,Gold_Family,100,5,True,OnePlus 11,1,False
919314486705,4046572599032,Basic_4G,30,9,False,OnePlus 11,5,True
919956959855,4044628101933,Basic_4G,30,9,False,iPhone 15,5,False
917382236634,4049583310089,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
918869685064,4045413907242,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919167324266,4045404275217,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
917249178413,4044945896727,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918291958795,4041552792779,Gold_Family,100,5,True,Samsung S24,1,False
918238310991,4047010794351,Gold_Family,100,5,True,iPhone 15,1,False
919540661733,4046327097269,Basic_4G,30,9,False,iPhone 15,5,False
919800996494,4042995607876,Gold_Family,100,5,True,Samsung S24,1,False
917097556217,4042766629569,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917412257625,4041483803356,Super_Streamer_5G,100,5,True,Samsung S24,1,False
917998855730,4046431615467,Gold_Family,100,5,True,OnePlus 11,1,False
918245736958,4043332836179,Gold_Family,100,5,True,iPhone 15,1,False
918096873788,4045018871088,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917692905925,4042757964660,Gold_Family,100,5,True,iPhone 15,1,True
918384427924,4046984569647,Gold_Family,100,5,True,iPhone 15,1,True
919069914120,4048375665784,Gold_Family,100,5,True,OnePlus 11,1,False
919299206410,4042812144908,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919406499623,4041895626864,Super_Streamer_5G,100,5,True,iPhone 15,1,False
917741799879,4049374670043,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919000235643,4046924814503,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919201235503,4041223889784,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919933825408,4044431083467,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917303197794,4044795332299,Basic_4G,30,9,False,OnePlus 11,5,True
918911666806,4048593117304,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917658539260,4047204125034,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
919583959726,4047195260762,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
917042235921,4046591369061,Super_Streamer_5G,100,5,True,Samsung S24,1,True
917801985824,4044964057201,Basic_4G,30,9,False,OnePlus 11,5,True
917779000685,4041133097782,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917017045395,4045797088248,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917041107366,4049171035891,Gold_Family,100,5,True,OnePlus 11,1,False
918041718350,4049324134759,Basic_4G,30,9,False,Samsung S24,5,False
918067594992,4049979458465,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917390972112,4043351209937,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
917693937619,4044544013831,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917350930506,4041360466636,Pay_As_You_Go,30,9,False,Samsung S24,5,False
919582907204,4045012511549,Basic_4G,30,9,False,iPhone 15,5,True
919609296019,4042259082917,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918611766758,4048044917562,Basic_4G,30,9,False,Samsung S24,5,False
917339057058,4048794212541,Super_Streamer_5G,100,5,True,Samsung S24,1,True
918734369952,4045931544509,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
918058932018,4049851340690,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
918559707167,4046954738910,Pay_As_You_Go,30,9,False,OnePlus 11,5,True
917801095943,4044553877914,Super_Streamer_5G,100,5,True,Samsung S24,1,True
919664401414,4047174174721,Gold_Family,100,5,True,Samsung S24,1,False
919532666397,4049412787570,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917168301097,4042404656083,Gold_Family,100,5,True,OnePlus 11,1,False
917594042985,4045849272698,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919016936694,4041052612288,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918694396635,4049194142102,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917437278378,4042656897303,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917547910777,4041456615964,Pay_As_You_Go,30,9,False,Samsung S24,5,True
918809491580,4046387193365,Basic_4G,30,9,False,OnePlus 11,5,False
917562852501,4042634827912,Pay_As_You_Go,30,9,False,Samsung S24,5,True
917706050677,4042398702683,Gold_Family,100,5,True,iPhone 15,1,False
918913195257,4046086362502,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919159289309,4041781949069,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917347658857,4047670312968,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918388332321,4047860321318,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919083982447,4045348032008,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917870935028,4042557769267,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
917689278650,4048161654382,Super_Streamer_5G,100,5,True,iPhone 15,1,True
918278452126,4042242106255,Basic_4G,30,9,False,iPhone 15,5,True
917066445887,4049127701242,Pay_As_You_Go,30,9,False,iPhone 15,5,True
917404441191,4047108505592,Basic_4G,30,9,False,Xiaomi Redmi Note,5,False
919365841073,4045687389491,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917348051968,4043556134380,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
918010637131,4041821010391,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
917083670072,4042093205965,Pay_As_You_Go,30,9,False,OnePlus 11,5,False
919118145984,4047461266233,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918788712128,4047858130107,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
919211493530,4041577769324,Gold_Family,100,5,True,Samsung S24,1,True
918746058217,4044347281561,Gold_Family,100,5,True,iPhone 15,1,False
917813806217,4047404756953,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
919058150888,4042066551346,Gold_Family,100,5,True,OnePlus 11,1,True
917175834027,4044506923633,Basic_4G,30,9,False,Samsung S24,5,False
917634662280,4046260227257,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
918753143035,4046583967191,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,False
919999386933,4046000761620,Gold_Family,100,5,True,Samsung S24,1,True
919548691223,4047811282396,Pay_As_You_Go,30,9,False,iPhone 15,5,False
918582344235,4044034149590,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,True
919252831422,4048012392913,Super_Streamer_5G,100,5,True,Xiaomi Redmi Note,1,True
918629914252,4042189843531,Gold_Family,100,5,True,Samsung S24,1,False
917955173629,4046061773404,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917075379389,4042830040081,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918220407573,4046227825986,Pay_As_You_Go,30,9,False,Samsung S24,5,False
917832427553,4048881772766,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
918739459878,4047584868800,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
918582064124,4049505689997,Basic_4G,30,9,False,Samsung S24,5,True
918048903615,4046138946778,Basic_4G,30,9,False,Samsung S24,5,True
918464132805,4042963975754,Super_Streamer_5G,100,5,True,OnePlus 11,1,True
919745957230,4045344083148,Gold_Family,100,5,True,Xiaomi Redmi Note,1,False
917345965532,4047292033855,Gold_Family,100,5,True,Xiaomi Redmi Note,1,True
919544944394,4046401097220,Pay_As_You_Go,30,9,False,Xiaomi Redmi Note,5,False
917313269382,4047083077833,Pay_As_You_Go,30,9,False,Samsung S24,5,False
918601128715,4047361527669,Basic_4G,30,9,False,Samsung S24,5,True
919799735784,4041379221063,Pay_As_You_Go,30,9,False,iPhone 15,5,True
919758564711,4044155637777,Basic_4G,30,9,False,Xiaomi Redmi Note,5,True
919982975483,4043757241255,Super_Streamer_5G,100,5,True,iPhone 15,1,True
919112107211,4046297329276,Basic_4G,30,9,False,OnePlus 11,5,False
917350344641,4049330719588,Gold_Family,100,5,True,OnePlus 11,1,True
919646851597,4048758368808,Basic_4G,30,9,False,iPhone 15,5,True
919464766483,4046898626938,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
919962714340,4048351977663,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
917782674448,4046961835108,Super_Streamer_5G,100,5,True,OnePlus 11,1,False
